Entry_date,Entry_price,Exit_price,Exit_date,Type
2014-03-19 13:15:00,12182.1,12035.05,2014-03-20 09:15:00,Buy
2014-03-20 09:15:00,12035.05,12021.1,2014-03-20 13:15:00,Buy
2014-03-20 13:15:00,12021.1,12110.5,2014-03-21 09:15:00,Buy
2014-03-21 09:15:00,12110.5,12081.1,2014-03-21 13:15:00,Buy
2014-03-21 13:15:00,12081.1,12086.15,2014-03-22 09:15:00,Buy
2014-03-22 09:15:00,12086.15,12402.85,2014-03-24 09:15:00,Buy
2014-03-24 09:15:00,12402.85,12423.0,2014-03-24 13:15:00,Buy
2014-03-24 13:15:00,12423.0,12435.8,2014-03-25 09:15:00,Buy
2014-03-25 09:15:00,12435.8,12450.8,2014-03-25 13:15:00,Buy
2014-03-25 13:15:00,12450.8,12525.65,2014-03-26 09:15:00,Buy
2014-03-26 09:15:00,12525.65,12515.5,2014-03-26 13:15:00,Buy
2014-03-26 13:15:00,12515.5,12678.3,2014-03-27 09:15:00,Buy
2014-03-27 09:15:00,12678.3,12606.85,2014-03-27 13:15:00,Buy
2014-03-27 13:15:00,12606.85,12665.55,2014-03-28 09:15:00,Buy
2014-03-28 09:15:00,12665.55,12785.45,2014-03-28 13:15:00,Buy
2014-03-28 13:15:00,12785.45,12737.5,2014-03-31 09:15:00,Buy
2014-03-31 09:15:00,12737.5,12728.15,2014-03-31 13:15:00,Buy
2014-03-31 13:15:00,12728.15,12538.4,2014-04-01 09:15:00,Buy
2014-04-01 09:15:00,12538.4,12593.45,2014-04-01 13:15:00,Buy
2014-04-01 13:15:00,12593.45,12569.1,2014-04-02 09:15:00,Buy
2014-04-02 09:15:00,12569.1,12734.7,2014-04-02 13:15:00,Buy
2014-04-02 13:15:00,12734.7,12589.6,2014-04-03 09:15:00,Buy
2014-04-03 09:15:00,12589.6,12554.7,2014-04-03 13:15:00,Buy
2014-04-03 13:15:00,12554.7,12607.2,2014-04-04 09:15:00,Buy
2014-04-04 09:15:00,12607.2,12562.9,2014-04-04 13:15:00,Buy
2014-04-04 13:15:00,12562.9,12488.7,2014-04-07 09:15:00,Buy
2014-04-07 09:15:00,12488.7,12488.7,2014-04-07 13:15:00,Buy
2014-04-07 13:15:00,12488.7,12670.85,2014-04-09 09:15:00,Buy
2014-04-09 09:15:00,12670.85,12925.7,2014-04-09 13:15:00,Buy
2014-04-09 13:15:00,12925.7,13027.8,2014-04-10 09:15:00,Buy
2014-04-10 09:15:00,13027.8,12884.25,2014-04-10 13:15:00,Buy
2014-04-10 13:15:00,12884.25,12877.2,2014-04-11 09:15:00,Buy
2014-04-11 09:15:00,12877.2,12838.45,2014-04-11 13:15:00,Buy
2014-04-11 13:15:00,12838.45,12634.55,2014-04-15 09:15:00,Buy
2014-04-15 09:15:00,12634.55,12570.1,2014-04-15 13:15:00,Buy
2014-04-15 13:15:00,12570.1,12583.4,2014-04-16 09:15:00,Buy
2014-04-16 09:15:00,12583.4,12560.2,2014-04-16 13:15:00,Buy
2014-04-16 13:15:00,12560.2,12671.3,2014-04-17 09:15:00,Buy
2014-04-17 09:15:00,12671.3,12787.85,2014-04-17 13:15:00,Buy
2014-04-17 13:15:00,12787.85,12859.2,2014-04-21 09:15:00,Buy
2014-04-21 09:15:00,12859.2,12946.8,2014-04-21 13:15:00,Buy
2014-04-21 13:15:00,12946.8,12997.35,2014-04-22 09:15:00,Buy
2014-04-22 09:15:00,12997.35,12991.05,2014-04-22 13:15:00,Buy
2014-04-22 13:15:00,12991.05,13101.7,2014-04-23 09:15:00,Buy
2014-04-23 09:15:00,13101.7,13166.75,2014-04-23 13:15:00,Buy
2014-04-23 13:15:00,13166.75,13080.5,2014-04-25 09:15:00,Buy
2014-04-25 09:15:00,13080.5,13022.8,2014-04-25 13:15:00,Buy
2014-04-25 13:15:00,13022.8,13079.15,2014-04-28 09:15:00,Buy
2014-04-28 09:15:00,13079.15,13091.4,2014-04-28 13:15:00,Buy
2014-04-28 13:15:00,13091.4,12975.75,2014-04-29 09:15:00,Buy
2014-04-29 09:15:00,12975.75,12918.7,2014-04-29 13:15:00,Buy
2014-04-29 13:15:00,12918.7,12985.3,2014-04-30 09:15:00,Buy
2014-04-30 09:15:00,12985.3,12900.9,2014-04-30 13:15:00,Buy
2014-04-30 13:15:00,12900.9,12909.6,2014-05-02 09:15:00,Buy
2014-05-02 09:15:00,12909.6,12840.0,2014-05-02 13:15:00,Buy
2014-05-02 13:15:00,12840.0,12938.6,2014-05-05 09:15:00,Buy
2014-05-05 09:15:00,12938.6,12879.9,2014-05-05 13:15:00,Buy
2014-05-05 13:15:00,12879.9,12953.15,2014-05-06 09:15:00,Buy
2014-05-06 09:15:00,12953.15,12980.2,2014-05-06 13:15:00,Buy
2014-05-06 13:15:00,12980.2,12988.3,2014-05-07 09:15:00,Buy
2014-05-07 09:15:00,12988.3,12933.6,2014-05-07 13:15:00,Buy
2014-05-07 13:15:00,12933.6,13018.1,2014-05-08 09:15:00,Buy
2014-05-08 09:15:00,13018.1,13027.0,2014-05-08 13:15:00,Buy
2014-05-08 13:15:00,13027.0,13461.8,2014-05-09 09:15:00,Buy
2014-05-09 09:15:00,13461.8,13798.15,2014-05-09 13:15:00,Buy
2014-05-09 13:15:00,13798.15,14034.75,2014-05-12 09:15:00,Buy
2014-05-12 09:15:00,14034.75,14091.0,2014-05-12 13:15:00,Buy
2014-05-12 13:15:00,14091.0,14180.55,2014-05-13 09:15:00,Buy
2014-05-13 09:15:00,14180.55,14140.4,2014-05-13 13:15:00,Buy
2014-05-13 13:15:00,14140.4,14201.5,2014-05-14 09:15:00,Buy
2014-05-14 09:15:00,14201.5,14196.8,2014-05-14 13:15:00,Buy
2014-05-14 13:15:00,14196.8,14211.2,2014-05-15 09:15:00,Buy
2014-05-15 09:15:00,14211.2,14202.9,2014-05-15 13:15:00,Buy
2014-05-15 13:15:00,14202.9,15190.1,2014-05-16 09:15:00,Buy
2014-05-16 09:15:00,15190.1,14864.65,2014-05-16 13:15:00,Buy
2014-05-16 13:15:00,14864.65,15241.4,2014-05-19 09:15:00,Buy
2014-05-19 09:15:00,15241.4,15208.15,2014-05-19 13:15:00,Buy
2014-05-19 13:15:00,15208.15,15147.55,2014-05-20 09:15:00,Buy
2014-05-20 09:15:00,15147.55,15093.1,2014-05-20 13:15:00,Buy
2014-05-20 13:15:00,15093.1,14900.4,2014-05-21 09:15:00,Buy
2014-05-21 09:15:00,14900.4,14939.4,2014-05-21 13:15:00,Buy
2014-05-21 13:15:00,14939.4,15158.15,2014-05-22 09:15:00,Buy
2014-05-22 09:15:00,15158.15,15032.7,2014-05-22 13:15:00,Buy
2014-05-22 13:15:00,15032.7,15025.9,2014-05-23 09:15:00,Buy
2014-05-23 09:15:00,15025.9,15319.3,2014-05-23 13:15:00,Buy
2014-05-23 13:15:00,15319.3,15399.6,2014-05-26 09:15:00,Buy
2014-05-26 09:15:00,15399.6,15155.5,2014-05-26 13:15:00,Buy
2014-05-26 13:15:00,15155.5,15039.0,2014-05-27 09:15:00,Buy
2014-05-27 09:15:00,15039.0,15057.7,2014-05-27 13:15:00,Buy
2014-05-27 13:15:00,15057.7,15186.2,2014-05-28 09:15:00,Buy
2014-05-28 09:15:00,15186.2,15192.25,2014-05-28 13:15:00,Buy
2014-05-28 13:15:00,15192.25,15144.7,2014-05-29 09:15:00,Buy
2014-05-29 09:15:00,15144.7,15049.2,2014-05-29 13:15:00,Buy
2014-05-29 13:15:00,15049.2,14907.8,2014-05-30 09:15:00,Buy
2014-05-30 09:15:00,14907.8,14740.0,2014-05-30 13:15:00,Buy
2014-05-30 13:15:00,14740.0,15199.5,2014-06-02 09:15:00,Buy
2014-06-02 09:15:00,15199.5,15267.2,2014-06-02 13:15:00,Buy
2014-06-02 13:15:00,15267.2,15281.1,2014-06-03 09:15:00,Buy
2014-06-03 09:15:00,15281.1,15247.3,2014-06-03 13:15:00,Buy
2014-06-03 13:15:00,15247.3,15345.8,2014-06-04 09:15:00,Buy
2014-06-04 09:15:00,15345.8,15345.65,2014-06-04 13:15:00,Buy
2014-06-04 13:15:00,15345.65,15282.2,2014-06-05 09:15:00,Buy
2014-06-05 09:15:00,15282.2,15286.55,2014-06-05 13:15:00,Buy
2014-06-05 13:15:00,15286.55,15504.95,2014-06-06 09:15:00,Buy
2014-06-06 09:15:00,15504.95,15530.4,2014-06-06 13:15:00,Buy
2014-06-06 13:15:00,15530.4,15581.8,2014-06-09 09:15:00,Buy
2014-06-09 09:15:00,15581.8,15532.05,2014-06-09 13:15:00,Buy
2014-06-09 13:15:00,15532.05,15419.55,2014-06-10 09:15:00,Buy
2014-06-10 09:15:00,15419.55,15421.45,2014-06-10 13:15:00,Buy
2014-06-10 13:15:00,15421.45,15492.05,2014-06-11 09:15:00,Buy
2014-06-11 09:15:00,15492.05,15406.2,2014-06-11 13:15:00,Buy
2014-06-11 13:15:00,15406.2,15464.0,2014-06-12 09:15:00,Buy
2014-06-12 09:15:00,15464.0,15475.75,2014-06-12 13:15:00,Buy
2014-06-12 13:15:00,15475.75,15318.45,2014-06-13 09:15:00,Buy
2014-06-13 09:15:00,15318.45,15090.95,2014-06-13 13:15:00,Buy
2014-06-13 13:15:00,15090.95,14994.5,2014-06-16 09:15:00,Buy
2014-06-13 13:15:00,15090.95,14994.5,2014-06-16 09:15:00,Short
2014-06-16 09:15:00,14994.5,15017.65,2014-06-16 13:15:00,Short
2014-06-16 13:15:00,15017.65,15004.5,2014-06-17 09:15:00,Short
2014-06-17 09:15:00,15004.5,15390.3,2014-06-17 13:15:00,Short
2014-06-17 13:15:00,15390.3,15161.45,2014-06-18 09:15:00,Short
2014-06-18 09:15:00,15161.45,15189.85,2014-06-18 13:15:00,Short
2014-06-18 13:15:00,15189.85,15041.7,2014-06-19 09:15:00,Short
2014-06-19 09:15:00,15041.7,15077.7,2014-06-19 13:15:00,Short
2014-06-19 13:15:00,15077.7,15123.3,2014-06-20 09:15:00,Short
2014-06-20 09:15:00,15123.3,15019.4,2014-06-20 13:15:00,Short
2014-06-20 13:15:00,15019.4,15025.3,2014-06-23 09:15:00,Short
2014-06-23 09:15:00,15025.3,15091.25,2014-06-23 13:15:00,Short
2014-06-23 13:15:00,15091.25,15237.9,2014-06-25 09:15:00,Short
2014-06-25 09:15:00,15237.9,15229.8,2014-06-25 13:15:00,Short
2014-06-25 13:15:00,15229.8,15191.75,2014-06-26 09:15:00,Short
2014-06-26 09:15:00,15191.75,15074.7,2014-06-26 13:15:00,Short
2014-06-26 13:15:00,15074.7,14988.4,2014-06-27 09:15:00,Short
2014-06-27 09:15:00,14988.4,15011.2,2014-06-27 13:15:00,Short
2014-06-27 13:15:00,15011.2,15319.05,2014-06-30 09:15:00,Short
2014-06-30 09:15:00,15319.05,15222.5,2014-06-30 13:15:00,Short
2014-06-30 13:15:00,15222.5,15323.15,2014-07-01 09:15:00,Short
2014-07-01 09:15:00,15323.15,15334.45,2014-07-01 13:15:00,Short
2014-07-01 13:15:00,15334.45,15492.25,2014-07-02 09:15:00,Short
2014-07-02 09:15:00,15492.25,15482.65,2014-07-02 13:15:00,Short
2014-07-02 13:15:00,15482.65,15466.55,2014-07-03 09:15:00,Short
2014-07-03 09:15:00,15466.55,15458.0,2014-07-03 13:15:00,Short
2014-07-03 13:15:00,15458.0,15363.1,2014-07-04 09:15:00,Short
2014-07-04 09:15:00,15363.1,15544.35,2014-07-04 13:15:00,Short
2014-07-04 13:15:00,15544.35,15382.25,2014-07-07 09:15:00,Short
2014-07-07 09:15:00,15382.25,15362.45,2014-07-07 13:15:00,Short
2014-07-07 13:15:00,15362.45,15295.3,2014-07-08 09:15:00,Short
2014-07-08 09:15:00,15295.3,14916.9,2014-07-08 13:15:00,Short
2014-07-08 13:15:00,14916.9,15046.55,2014-07-09 09:15:00,Short
2014-07-09 09:15:00,15046.55,14922.45,2014-07-09 13:15:00,Short
2014-07-09 13:15:00,14922.45,14986.15,2014-07-10 09:15:00,Short
2014-07-10 09:15:00,14986.15,14744.55,2014-07-10 13:15:00,Short
2014-07-10 13:15:00,14744.55,14624.0,2014-07-11 09:15:00,Short
2014-07-11 09:15:00,14624.0,14451.65,2014-07-11 13:15:00,Short
2014-07-11 13:15:00,14451.65,14423.55,2014-07-14 09:15:00,Short
2014-07-14 09:15:00,14423.55,14501.6,2014-07-14 13:15:00,Short
2014-07-14 13:15:00,14501.6,14703.7,2014-07-15 09:15:00,Short
2014-07-15 09:15:00,14703.7,14871.5,2014-07-15 13:15:00,Short
2014-07-15 13:15:00,14871.5,15103.05,2014-07-16 09:15:00,Short
2014-07-16 13:15:00,15291.35,15236.4,2014-07-17 09:15:00,Buy
2014-07-17 09:15:00,15236.4,15272.65,2014-07-17 13:15:00,Buy
2014-07-17 13:15:00,15272.65,15323.55,2014-07-18 09:15:00,Buy
2014-07-18 09:15:00,15323.55,15376.3,2014-07-18 13:15:00,Buy
2014-07-18 13:15:00,15376.3,15489.0,2014-07-21 09:15:00,Buy
2014-07-21 09:15:00,15489.0,15364.9,2014-07-21 13:15:00,Buy
2014-07-21 13:15:00,15364.9,15443.1,2014-07-22 09:15:00,Buy
2014-07-22 09:15:00,15443.1,15447.1,2014-07-22 13:15:00,Buy
2014-07-22 13:15:00,15447.1,15508.55,2014-07-23 09:15:00,Buy
2014-07-23 09:15:00,15508.55,15470.0,2014-07-23 13:15:00,Buy
2014-07-23 13:15:00,15470.0,15475.15,2014-07-24 09:15:00,Buy
2014-07-24 09:15:00,15475.15,15523.55,2014-07-24 13:15:00,Buy
2014-07-24 13:15:00,15523.55,15329.8,2014-07-25 09:15:00,Buy
2014-07-25 09:15:00,15329.8,15321.4,2014-07-25 13:15:00,Buy
2014-07-25 13:15:00,15321.4,15224.95,2014-07-28 09:15:00,Buy
2014-07-28 09:15:00,15224.95,15235.65,2014-07-28 13:15:00,Buy
2014-07-28 13:15:00,15235.65,15226.75,2014-07-30 09:15:00,Buy
2014-07-30 09:15:00,15226.75,15450.7,2014-07-30 13:15:00,Buy
2014-07-30 13:15:00,15450.7,15458.65,2014-07-31 09:15:00,Buy
2014-07-31 09:15:00,15458.65,15249.5,2014-07-31 13:15:00,Buy
2014-07-31 13:15:00,15249.5,15349.55,2014-08-01 09:15:00,Buy
2014-08-01 09:15:00,15349.55,15138.4,2014-08-01 13:15:00,Buy
2014-08-01 13:15:00,15138.4,15168.0,2014-08-04 09:15:00,Buy
2014-08-04 09:15:00,15168.0,15247.2,2014-08-04 13:15:00,Buy
2014-08-04 13:15:00,15247.2,15194.05,2014-08-05 09:15:00,Buy
2014-08-05 09:15:00,15194.05,15298.6,2014-08-05 13:15:00,Buy
2014-08-05 13:15:00,15298.6,15133.05,2014-08-06 09:15:00,Buy
2014-08-06 09:15:00,15133.05,15015.4,2014-08-06 13:15:00,Buy
2014-08-06 13:15:00,15015.4,14999.1,2014-08-07 09:15:00,Buy
2014-08-07 09:15:00,14999.1,14998.2,2014-08-07 13:15:00,Buy
2014-08-07 13:15:00,14998.2,14748.3,2014-08-08 09:15:00,Buy
2014-08-07 13:15:00,14998.2,14748.3,2014-08-08 09:15:00,Short
2014-08-08 09:15:00,14748.3,14761.5,2014-08-08 13:15:00,Short
2014-08-08 13:15:00,14761.5,14879.35,2014-08-11 09:15:00,Short
2014-08-11 09:15:00,14879.35,14833.35,2014-08-11 13:15:00,Short
2014-08-11 13:15:00,14833.35,14893.15,2014-08-12 09:15:00,Short
2014-08-12 09:15:00,14893.15,15072.85,2014-08-12 13:15:00,Short
2014-08-12 13:15:00,15072.85,14853.1,2014-08-13 09:15:00,Short
2014-08-13 09:15:00,14853.1,14891.0,2014-08-13 13:15:00,Short
2014-08-13 13:15:00,14891.0,15068.0,2014-08-14 09:15:00,Short
2014-08-14 09:15:00,15068.0,15077.4,2014-08-14 13:15:00,Short
2014-08-18 09:15:00,15339.95,15450.5,2014-08-18 13:15:00,Buy
2014-08-18 13:15:00,15450.5,15613.45,2014-08-19 09:15:00,Buy
2014-08-19 09:15:00,15613.45,15517.2,2014-08-19 13:15:00,Buy
2014-08-19 13:15:00,15517.2,15504.5,2014-08-20 09:15:00,Buy
2014-08-20 09:15:00,15504.5,15460.0,2014-08-20 13:15:00,Buy
2014-08-20 13:15:00,15460.0,15639.05,2014-08-21 09:15:00,Buy
2014-08-21 09:15:00,15639.05,15673.2,2014-08-21 13:15:00,Buy
2014-08-21 13:15:00,15673.2,15812.6,2014-08-22 09:15:00,Buy
2014-08-22 09:15:00,15812.6,15829.85,2014-08-22 13:15:00,Buy
2014-08-22 13:15:00,15829.85,15905.55,2014-08-25 09:15:00,Buy
2014-08-25 09:15:00,15905.55,15688.6,2014-08-25 13:15:00,Buy
2014-08-25 13:15:00,15688.6,15561.55,2014-08-26 09:15:00,Buy
2014-08-26 09:15:00,15561.55,15650.45,2014-08-26 13:15:00,Buy
2014-08-26 13:15:00,15650.45,15724.0,2014-08-27 09:15:00,Buy
2014-08-27 09:15:00,15724.0,15741.25,2014-08-27 13:15:00,Buy
2014-08-27 13:15:00,15741.25,15704.65,2014-08-28 09:15:00,Buy
2014-08-28 09:15:00,15704.65,15714.3,2014-08-28 13:15:00,Buy
2014-08-28 13:15:00,15714.3,15937.6,2014-09-01 09:15:00,Buy
2014-09-01 09:15:00,15937.6,16060.2,2014-09-01 13:15:00,Buy
2014-09-01 13:15:00,16060.2,16116.5,2014-09-02 09:15:00,Buy
2014-09-02 09:15:00,16116.5,16125.4,2014-09-02 13:15:00,Buy
2014-09-02 13:15:00,16125.4,16092.95,2014-09-03 09:15:00,Buy
2014-09-03 09:15:00,16092.95,16115.75,2014-09-03 13:15:00,Buy
2014-09-03 13:15:00,16115.75,15985.4,2014-09-04 09:15:00,Buy
2014-09-04 09:15:00,15985.4,16034.2,2014-09-04 13:15:00,Buy
2014-09-04 13:15:00,16034.2,15938.8,2014-09-05 09:15:00,Buy
2014-09-05 09:15:00,15938.8,15980.05,2014-09-05 13:15:00,Buy
2014-09-05 13:15:00,15980.05,16084.65,2014-09-08 09:15:00,Buy
2014-09-08 09:15:00,16084.65,16190.1,2014-09-08 13:15:00,Buy
2014-09-08 13:15:00,16190.1,16129.2,2014-09-09 09:15:00,Buy
2014-09-09 09:15:00,16129.2,16154.2,2014-09-09 13:15:00,Buy
2014-09-09 13:15:00,16154.2,16098.5,2014-09-10 09:15:00,Buy
2014-09-10 09:15:00,16098.5,16180.6,2014-09-10 13:15:00,Buy
2014-09-10 13:15:00,16180.6,16193.1,2014-09-11 09:15:00,Buy
2014-09-11 09:15:00,16193.1,16195.8,2014-09-11 13:15:00,Buy
2014-09-11 13:15:00,16195.8,16173.05,2014-09-12 09:15:00,Buy
2014-09-12 09:15:00,16173.05,16271.35,2014-09-12 13:15:00,Buy
2014-09-12 13:15:00,16271.35,16206.4,2014-09-15 09:15:00,Buy
2014-09-15 09:15:00,16206.4,16143.25,2014-09-15 13:15:00,Buy
2014-09-15 13:15:00,16143.25,15972.65,2014-09-16 09:15:00,Buy
2014-09-16 09:15:00,15972.65,15819.05,2014-09-16 13:15:00,Buy
2014-09-16 09:15:00,15972.65,15819.05,2014-09-16 13:15:00,Short
2014-09-16 13:15:00,15819.05,15867.1,2014-09-17 09:15:00,Short
2014-09-17 09:15:00,15867.1,15819.85,2014-09-17 13:15:00,Short
2014-09-17 13:15:00,15819.85,16120.55,2014-09-18 09:15:00,Short
2014-09-18 09:15:00,16120.55,16136.55,2014-09-18 13:15:00,Short
2014-09-18 13:15:00,16136.55,16082.0,2014-09-19 09:15:00,Short
2014-09-19 09:15:00,16082.0,16132.35,2014-09-19 13:15:00,Short
2014-09-19 13:15:00,16132.35,16141.0,2014-09-22 09:15:00,Short
2014-09-22 09:15:00,16141.0,16161.15,2014-09-22 13:15:00,Short
2014-09-22 13:15:00,16161.15,16065.0,2014-09-23 09:15:00,Short
2014-09-23 09:15:00,16065.0,15907.15,2014-09-23 13:15:00,Short
2014-09-23 13:15:00,15907.15,15821.05,2014-09-24 09:15:00,Short
2014-09-24 09:15:00,15821.05,15722.45,2014-09-24 13:15:00,Short
2014-09-24 13:15:00,15722.45,15484.9,2014-09-25 09:15:00,Short
2014-09-25 09:15:00,15484.9,15370.9,2014-09-25 13:15:00,Short
2014-09-25 13:15:00,15370.9,15317.45,2014-09-26 09:15:00,Short
2014-09-26 09:15:00,15317.45,15622.2,2014-09-26 13:15:00,Short
2014-09-26 13:15:00,15622.2,15530.55,2014-09-29 09:15:00,Short
2014-09-29 09:15:00,15530.55,15481.65,2014-09-29 13:15:00,Short
2014-09-29 13:15:00,15481.65,15531.45,2014-09-30 09:15:00,Short
2014-09-30 09:15:00,15531.45,15369.0,2014-09-30 13:15:00,Short
2014-09-30 13:15:00,15369.0,15328.35,2014-10-01 09:15:00,Short
2014-10-01 09:15:00,15328.35,15291.3,2014-10-01 13:15:00,Short
2014-10-01 13:15:00,15291.3,15262.7,2014-10-07 09:15:00,Short
2014-10-07 09:15:00,15262.7,15157.7,2014-10-07 13:15:00,Short
2014-10-07 13:15:00,15157.7,15308.15,2014-10-08 09:15:00,Short
2014-10-08 09:15:00,15308.15,15355.8,2014-10-08 13:15:00,Short
2014-10-08 13:15:00,15355.8,15665.45,2014-10-09 09:15:00,Short
2014-10-09 09:15:00,15665.45,15716.15,2014-10-09 13:15:00,Short
2014-10-09 13:15:00,15716.15,15588.95,2014-10-10 09:15:00,Short
2014-10-10 09:15:00,15588.95,15463.95,2014-10-10 13:15:00,Short
2014-10-10 13:15:00,15463.95,15473.55,2014-10-13 09:15:00,Short
2014-10-13 09:15:00,15473.55,15665.7,2014-10-13 13:15:00,Short
2014-10-14 09:15:00,15756.55,15764.35,2014-10-14 13:15:00,Buy
2014-10-14 13:15:00,15764.35,15785.75,2014-10-16 09:15:00,Buy
2014-10-16 09:15:00,15785.75,15507.95,2014-10-16 13:15:00,Buy
2014-10-16 13:15:00,15507.95,15859.6,2014-10-17 09:15:00,Buy
2014-10-17 09:15:00,15859.6,15963.2,2014-10-17 13:15:00,Buy
2014-10-17 13:15:00,15963.2,16194.8,2014-10-20 09:15:00,Buy
2014-10-20 09:15:00,16194.8,16227.25,2014-10-20 13:15:00,Buy
2014-10-20 13:15:00,16227.25,16386.0,2014-10-21 09:15:00,Buy
2014-10-21 09:15:00,16386.0,16441.2,2014-10-21 13:15:00,Buy
2014-10-21 13:15:00,16441.2,16385.55,2014-10-22 09:15:00,Buy
2014-10-22 09:15:00,16385.55,16445.2,2014-10-22 13:15:00,Buy
2014-10-22 13:15:00,16445.2,16450.55,2014-10-23 17:15:00,Buy
2014-10-23 17:15:00,16450.55,16608.4,2014-10-27 09:15:00,Buy
2014-10-27 09:15:00,16608.4,16552.8,2014-10-27 13:15:00,Buy
2014-10-27 13:15:00,16552.8,16632.15,2014-10-28 09:15:00,Buy
2014-10-28 09:15:00,16632.15,16670.55,2014-10-28 13:15:00,Buy
2014-10-28 13:15:00,16670.55,16648.9,2014-10-29 09:15:00,Buy
2014-10-29 09:15:00,16648.9,16645.2,2014-10-29 13:15:00,Buy
2014-10-29 13:15:00,16645.2,16648.25,2014-10-30 09:15:00,Buy
2014-10-30 09:15:00,16648.25,16744.6,2014-10-30 13:15:00,Buy
2014-10-30 13:15:00,16744.6,16964.55,2014-10-31 09:15:00,Buy
2014-10-31 09:15:00,16964.55,17040.05,2014-10-31 13:15:00,Buy
2014-10-31 13:15:00,17040.05,17097.15,2014-11-03 09:15:00,Buy
2014-11-03 09:15:00,17097.15,17124.8,2014-11-03 13:15:00,Buy
2014-11-03 13:15:00,17124.8,17309.75,2014-11-05 09:15:00,Buy
2014-11-05 09:15:00,17309.75,17371.6,2014-11-05 13:15:00,Buy
2014-11-05 13:15:00,17371.6,17309.05,2014-11-07 09:15:00,Buy
2014-11-07 09:15:00,17309.05,17372.15,2014-11-07 13:15:00,Buy
2014-11-07 13:15:00,17372.15,17234.95,2014-11-10 09:15:00,Buy
2014-11-10 09:15:00,17234.95,17278.95,2014-11-10 13:15:00,Buy
2014-11-10 13:15:00,17278.95,17294.2,2014-11-11 09:15:00,Buy
2014-11-11 09:15:00,17294.2,17429.5,2014-11-11 13:15:00,Buy
2014-11-11 13:15:00,17429.5,17625.75,2014-11-12 09:15:00,Buy
2014-11-12 09:15:00,17625.75,17581.4,2014-11-12 13:15:00,Buy
2014-11-12 13:15:00,17581.4,17494.4,2014-11-13 09:15:00,Buy
2014-11-13 09:15:00,17494.4,17431.1,2014-11-13 13:15:00,Buy
2014-11-13 13:15:00,17431.1,17524.55,2014-11-14 09:15:00,Buy
2014-11-14 09:15:00,17524.55,17583.2,2014-11-14 13:15:00,Buy
2014-11-14 13:15:00,17583.2,17500.0,2014-11-17 09:15:00,Buy
2014-11-17 09:15:00,17500.0,17610.1,2014-11-17 13:15:00,Buy
2014-11-17 13:15:00,17610.1,17734.5,2014-11-18 09:15:00,Buy
2014-11-18 09:15:00,17734.5,17697.9,2014-11-18 13:15:00,Buy
2014-11-18 13:15:00,17697.9,17671.85,2014-11-19 09:15:00,Buy
2014-11-19 09:15:00,17671.85,17586.85,2014-11-19 13:15:00,Buy
2014-11-19 13:15:00,17586.85,17592.65,2014-11-20 09:15:00,Buy
2014-11-20 09:15:00,17592.65,17651.5,2014-11-20 13:15:00,Buy
2014-11-20 13:15:00,17651.5,18082.2,2014-11-21 09:15:00,Buy
2014-11-21 09:15:00,18082.2,18068.5,2014-11-21 13:15:00,Buy
2014-11-21 13:15:00,18068.5,18227.1,2014-11-24 09:15:00,Buy
2014-11-24 09:15:00,18227.1,18285.4,2014-11-24 13:15:00,Buy
2014-11-24 13:15:00,18285.4,18021.55,2014-11-25 09:15:00,Buy
2014-11-25 09:15:00,18021.55,18040.65,2014-11-25 13:15:00,Buy
2014-11-25 13:15:00,18040.65,17994.4,2014-11-26 09:15:00,Buy
2014-11-26 09:15:00,17994.4,17965.55,2014-11-26 13:15:00,Buy
2014-11-26 13:15:00,17965.55,17929.1,2014-11-27 09:15:00,Buy
2014-11-27 09:15:00,17929.1,18039.25,2014-11-27 13:15:00,Buy
2014-11-27 13:15:00,18039.25,18535.55,2014-11-28 09:15:00,Buy
2014-11-28 09:15:00,18535.55,18527.4,2014-11-28 13:15:00,Buy
2014-11-28 13:15:00,18527.4,18575.8,2014-12-01 09:15:00,Buy
2014-12-01 09:15:00,18575.8,18554.8,2014-12-01 13:15:00,Buy
2014-12-01 13:15:00,18554.8,18507.95,2014-12-02 09:15:00,Buy
2014-12-02 09:15:00,18507.95,18546.85,2014-12-02 13:15:00,Buy
2014-12-02 13:15:00,18546.85,18710.55,2014-12-03 09:15:00,Buy
2014-12-03 09:15:00,18710.55,18639.75,2014-12-03 13:15:00,Buy
2014-12-03 13:15:00,18639.75,18649.75,2014-12-04 09:15:00,Buy
2014-12-04 09:15:00,18649.75,18773.6,2014-12-04 13:15:00,Buy
2014-12-04 13:15:00,18773.6,18803.0,2014-12-05 09:15:00,Buy
2014-12-05 09:15:00,18803.0,18713.75,2014-12-05 13:15:00,Buy
2014-12-05 13:15:00,18713.75,18538.5,2014-12-08 09:15:00,Buy
2014-12-08 09:15:00,18538.5,18513.3,2014-12-08 13:15:00,Buy
2014-12-08 13:15:00,18513.3,18385.15,2014-12-09 09:15:00,Buy
2014-12-09 09:15:00,18385.15,18308.0,2014-12-09 13:15:00,Buy
2014-12-09 13:15:00,18308.0,18453.35,2014-12-10 09:15:00,Buy
2014-12-10 09:15:00,18453.35,18484.8,2014-12-10 13:15:00,Buy
2014-12-10 13:15:00,18484.8,18347.5,2014-12-11 09:15:00,Buy
2014-12-11 09:15:00,18347.5,18399.4,2014-12-11 13:15:00,Buy
2014-12-11 13:15:00,18399.4,18404.9,2014-12-12 09:15:00,Buy
