,date,open,High,low,close,signal
15991,2018-04-21 13:15:00,,,,,Short
15992,2018-04-21 17:15:00,,,,,Short
15993,2018-04-21 21:15:00,,,,,Short
15994,2018-04-22 01:15:00,,,,,Short
15995,2018-04-22 05:15:00,,,,,Short
15996,2018-04-22 09:15:00,,,,,Short
15997,2018-04-22 13:15:00,,,,,Short
15998,2018-04-22 17:15:00,,,,,Short
15999,2018-04-22 21:15:00,,,,,Short
16000,2018-04-23 01:15:00,,,,,Short
16001,2018-04-23 05:15:00,,,,,Short
16002,2018-04-23 09:15:00,25065.5,25082.9,24784.1,24985.95,Short
16003,2018-04-23 13:15:00,24985.95,25061.9,24926.45,24986.2,Short
16004,2018-04-23 17:15:00,,,,,Short
16005,2018-04-23 21:15:00,,,,,Short
16006,2018-04-24 01:15:00,,,,,Short
16007,2018-04-24 05:15:00,,,,,Short
16008,2018-04-24 09:15:00,24972.2,25123.45,24957.2,25016.65,Short
16009,2018-04-24 13:15:00,25012.45,25101.3,25004.55,25055.3,Short
16010,2018-04-24 17:15:00,,,,,Short
16011,2018-04-24 21:15:00,,,,,Short
16012,2018-04-25 01:15:00,,,,,Short
16013,2018-04-25 05:15:00,,,,,Short
16014,2018-04-25 09:15:00,24993.4,24993.4,24882.9,24946.85,Short
16015,2018-04-25 13:15:00,24946.6,24975.1,24737.0,24805.6,Short
16016,2018-04-25 17:15:00,,,,,Short
16017,2018-04-25 21:15:00,,,,,Short
16018,2018-04-26 01:15:00,,,,,Short
16019,2018-04-26 05:15:00,,,,,Short
16020,2018-04-26 09:15:00,24833.2,24879.65,24755.45,24817.85,Short
16021,2018-04-26 13:15:00,24815.85,25063.3,24796.25,25017.6,Short
16022,2018-04-26 17:15:00,,,,,Short
16023,2018-04-26 21:15:00,,,,,Short
16024,2018-04-27 01:15:00,,,,,Short
16025,2018-04-27 05:15:00,,,,,Short
16026,2018-04-27 09:15:00,25030.15,25367.0,25030.15,25335.4,Short
16027,2018-04-27 13:15:00,25335.25,25440.85,25335.25,25432.1,Short
16028,2018-04-27 17:15:00,,,,,Short
16029,2018-04-27 21:15:00,,,,,Short
16030,2018-04-28 01:15:00,,,,,Short
16031,2018-04-28 05:15:00,,,,,Short
16032,2018-04-28 09:15:00,,,,,Short
16033,2018-04-28 13:15:00,,,,,Short
16034,2018-04-28 17:15:00,,,,,Short
16035,2018-04-28 21:15:00,,,,,Short
16036,2018-04-29 01:15:00,,,,,Short
16037,2018-04-29 05:15:00,,,,,Short
16038,2018-04-29 09:15:00,,,,,Short
16039,2018-04-29 13:15:00,,,,,Short
16040,2018-04-29 17:15:00,,,,,Short
16041,2018-04-29 21:15:00,,,,,Short
16042,2018-04-30 01:15:00,,,,,Short
16043,2018-04-30 05:15:00,,,,,Short
16044,2018-04-30 09:15:00,25490.15,25616.5,25479.2,25595.25,Short
16045,2018-04-30 13:15:00,25595.35,25598.2,25469.65,25546.45,Short
16046,2018-04-30 17:15:00,,,,,Short
16047,2018-04-30 21:15:00,,,,,Short
16048,2018-05-01 01:15:00,,,,,Short
16049,2018-05-01 05:15:00,,,,,Short
16050,2018-05-01 09:15:00,,,,,Short
16051,2018-05-01 13:15:00,,,,,Short
16052,2018-05-01 17:15:00,,,,,Short
16053,2018-05-01 21:15:00,,,,,Short
16054,2018-05-02 01:15:00,,,,,Short
16055,2018-05-02 05:15:00,,,,,Short
16056,2018-05-02 09:15:00,25607.05,25711.8,25508.0,25689.0,Short
16057,2018-05-02 13:15:00,25691.1,25716.0,25501.7,25579.25,Short
16058,2018-05-02 17:15:00,,,,,Short
16059,2018-05-02 21:15:00,,,,,Short
16060,2018-05-03 01:15:00,,,,,Short
16061,2018-05-03 05:15:00,,,,,Short
16062,2018-05-03 09:15:00,25547.9,25581.3,25469.9,25542.0,Short
16063,2018-05-03 13:15:00,25548.3,25653.3,25541.55,25603.25,Short
16064,2018-05-03 17:15:00,,,,,Short
16065,2018-05-03 21:15:00,,,,,Short
16066,2018-05-04 01:15:00,,,,,Short
16067,2018-05-04 05:15:00,,,,,Short
16068,2018-05-04 09:15:00,25632.3,25650.45,25538.2,25603.35,Short
16069,2018-05-04 13:15:00,25603.6,25680.3,25559.45,25644.8,Short
16070,2018-05-04 17:15:00,,,,,Short
16071,2018-05-04 21:15:00,,,,,Short
16072,2018-05-05 01:15:00,,,,,Short
16073,2018-05-05 05:15:00,,,,,Short
16074,2018-05-05 09:15:00,,,,,Short
16075,2018-05-05 13:15:00,,,,,Short
16076,2018-05-05 17:15:00,,,,,Short
16077,2018-05-05 21:15:00,,,,,Short
16078,2018-05-06 01:15:00,,,,,Short
16079,2018-05-06 05:15:00,,,,,Short
16080,2018-05-06 09:15:00,,,,,Short
16081,2018-05-06 13:15:00,,,,,Short
16082,2018-05-06 17:15:00,,,,,Short
16083,2018-05-06 21:15:00,,,,,Short
16084,2018-05-07 01:15:00,,,,,Short
16085,2018-05-07 05:15:00,,,,,Short
16086,2018-05-07 09:15:00,25676.25,25839.1,25676.25,25827.7,Short
16087,2018-05-07 13:15:00,25833.8,25901.35,25794.25,25895.0,Short
16088,2018-05-07 17:15:00,,,,,Short
16089,2018-05-07 21:15:00,,,,,Short
16090,2018-05-08 01:15:00,,,,,Short
16091,2018-05-08 05:15:00,,,,,Short
16092,2018-05-08 09:15:00,26074.15,26099.5,25955.6,26024.75,Short
16093,2018-05-08 13:15:00,26023.5,26114.3,26001.4,26090.6,Short
16094,2018-05-08 17:15:00,,,,,Short
16095,2018-05-08 21:15:00,,,,,Short
16096,2018-05-09 01:15:00,,,,,Short
16097,2018-05-09 05:15:00,,,,,Short
16098,2018-05-09 09:15:00,25988.1,26168.5,25946.75,26163.25,Short
16099,2018-05-09 13:15:00,26164.4,26205.55,26110.9,26155.5,Short
16100,2018-05-09 17:15:00,,,,,Short
16101,2018-05-09 21:15:00,,,,,Short
16102,2018-05-10 01:15:00,,,,,Short
16103,2018-05-10 05:15:00,,,,,Short
16104,2018-05-10 09:15:00,26216.1,26265.4,26120.1,26133.45,Short
16105,2018-05-10 13:15:00,26134.1,26245.85,26062.7,26062.7,Short
16106,2018-05-10 17:15:00,,,,,Short
16107,2018-05-10 21:15:00,,,,,Short
16108,2018-05-11 01:15:00,,,,,Short
16109,2018-05-11 05:15:00,,,,,Short
16110,2018-05-11 09:15:00,26173.7,26260.65,26099.85,26190.3,Short
16111,2018-05-11 13:15:00,26190.95,26435.75,26188.05,26408.45,Short
16112,2018-05-11 17:15:00,,,,,Short
16113,2018-05-11 21:15:00,,,,,Short
16114,2018-05-12 01:15:00,,,,,Short
16115,2018-05-12 05:15:00,,,,,Short
16116,2018-05-12 09:15:00,,,,,Short
16117,2018-05-12 13:15:00,,,,,Short
16118,2018-05-12 17:15:00,,,,,Short
16119,2018-05-12 21:15:00,,,,,Short
16120,2018-05-13 01:15:00,,,,,Short
16121,2018-05-13 05:15:00,,,,,Short
16122,2018-05-13 09:15:00,,,,,Short
16123,2018-05-13 13:15:00,,,,,Short
16124,2018-05-13 17:15:00,,,,,Short
16125,2018-05-13 21:15:00,,,,,Short
16126,2018-05-14 01:15:00,,,,,Short
16127,2018-05-14 05:15:00,,,,,Short
16128,2018-05-14 09:15:00,26404.45,26564.5,26338.25,26405.6,Short
16129,2018-05-14 13:15:00,26405.35,26504.35,26365.7,26447.6,Short
16130,2018-05-14 17:15:00,,,,,Short
16131,2018-05-14 21:15:00,,,,,Short
16132,2018-05-15 01:15:00,,,,,Short
16133,2018-05-15 05:15:00,,,,,Short
16134,2018-05-15 09:15:00,26494.9,26971.2,26408.75,26611.05,Short
16135,2018-05-15 13:15:00,26608.7,26674.35,26409.5,26444.6,Short
16136,2018-05-15 17:15:00,,,,,Short
16137,2018-05-15 21:15:00,,,,,Short
16138,2018-05-16 01:15:00,,,,,Short
16139,2018-05-16 05:15:00,,,,,Short
16140,2018-05-16 09:15:00,26269.35,26391.85,26112.1,26365.4,Short
16141,2018-05-16 13:15:00,26366.4,26428.15,26103.05,26201.55,Short
16142,2018-05-16 17:15:00,,,,,Short
16143,2018-05-16 21:15:00,,,,,Short
16144,2018-05-17 01:15:00,,,,,Short
16145,2018-05-17 05:15:00,,,,,Short
16146,2018-05-17 09:15:00,26233.2,26283.1,26064.75,26139.2,Short
16147,2018-05-17 13:15:00,26141.75,26155.45,26012.8,26095.4,Short
16148,2018-05-17 17:15:00,,,,,Short
16149,2018-05-17 21:15:00,,,,,Short
16150,2018-05-18 01:15:00,,,,,Short
16151,2018-05-18 05:15:00,,,,,Short
16152,2018-05-18 09:15:00,26025.6,26025.6,25866.6,25875.0,Short
16153,2018-05-18 13:15:00,25872.3,25949.6,25840.15,25928.0,Short
16154,2018-05-18 17:15:00,,,,,Short
16155,2018-05-18 21:15:00,,,,,Short
16156,2018-05-19 01:15:00,,,,,Short
16157,2018-05-19 05:15:00,,,,,Short
16158,2018-05-19 09:15:00,,,,,Short
16159,2018-05-19 13:15:00,,,,,Short
16160,2018-05-19 17:15:00,,,,,Short
16161,2018-05-19 21:15:00,,,,,Short
16162,2018-05-20 01:15:00,,,,,Short
16163,2018-05-20 05:15:00,,,,,Short
16164,2018-05-20 09:15:00,,,,,Short
16165,2018-05-20 13:15:00,,,,,Short
16166,2018-05-20 17:15:00,,,,,Short
16167,2018-05-20 21:15:00,,,,,Short
16168,2018-05-21 01:15:00,,,,,Short
16169,2018-05-21 05:15:00,,,,,Short
16170,2018-05-21 09:15:00,26017.5,26066.4,25687.95,25716.55,Short
16171,2018-05-21 13:15:00,25722.65,25803.55,25686.3,25760.3,Short
16172,2018-05-21 17:15:00,,,,,Short
16173,2018-05-21 21:15:00,,,,,Short
16174,2018-05-22 01:15:00,,,,,Short
16175,2018-05-22 05:15:00,,,,,Short
16176,2018-05-22 09:15:00,25780.25,25943.6,25702.05,25802.9,Short
16177,2018-05-22 13:15:00,25804.6,25896.85,25727.45,25808.4,Short
16178,2018-05-22 17:15:00,,,,,Short
16179,2018-05-22 21:15:00,,,,,Short
16180,2018-05-23 01:15:00,,,,,Short
16181,2018-05-23 05:15:00,,,,,Short
16182,2018-05-23 09:15:00,25726.95,25902.9,25715.7,25866.3,Short
16183,2018-05-23 13:15:00,25871.2,25900.55,25632.75,25632.8,Short
16184,2018-05-23 17:15:00,,,,,Short
16185,2018-05-23 21:15:00,,,,,Short
16186,2018-05-24 01:15:00,,,,,Short
16187,2018-05-24 05:15:00,,,,,Short
16188,2018-05-24 09:15:00,25722.9,25811.75,25659.15,25791.05,Short
16189,2018-05-24 13:15:00,25791.0,26070.8,25772.75,26065.2,Short
16190,2018-05-24 17:15:00,,,,,Short
16191,2018-05-24 21:15:00,,,,,Short
16192,2018-05-25 01:15:00,,,,,Short
16193,2018-05-25 05:15:00,,,,,Short
16194,2018-05-25 09:15:00,26066.75,26208.9,26031.45,26176.8,Short
16195,2018-05-25 13:15:00,26177.65,26325.55,26153.55,26294.9,Short
16196,2018-05-25 17:15:00,,,,,Short
16197,2018-05-25 21:15:00,,,,,Short
16198,2018-05-26 01:15:00,,,,,Short
16199,2018-05-26 05:15:00,,,,,Short
16200,2018-05-26 09:15:00,,,,,Short
16201,2018-05-26 13:15:00,,,,,Short
16202,2018-05-26 17:15:00,,,,,Short
16203,2018-05-26 21:15:00,,,,,Short
